id,constant,position,translate
229,formsText.titleCallback,Оставить заявку,Soumettez votre demande
230,formsText.titleTwoauth,Двухэтапная авторизация,L'authentification à deux facteurs
231,buttonText.signup,Регистрация,Enregistrement
232,fotmsText.titleReminder,Восстановление пароля,Réinitialisation du mot de passe
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Prénom *
234,formsText.placeholderName,Введите ваше имя (placeholder),Votre nom
235,formsText.labelLastName,Введите вашу фамилию,Nom de famille *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Votre nom de famille
237,formsText.labelMail,Введите ваш E-mail,Email *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Votre Email
239,formsText.labelPassword,Введите пароль,Mot de passe *
240,formsText.placeholderPassword,Введите пароль (placeholder),Entrer mot de passe
241,formsText.labelConfirmPassword,Подтвердите пароль,Confirmez mot de passe *
242,formsText.labelPhone,Поле для ввода номера телефона,Téléphone *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Votre téléphone
244,formsText.labelCountry,Выберите страну,Un pays
245,formsText.placeholderCountry,Выберите страну (placeholder),Choisissez le pays
246,formsText.labelLanguage,Выберите язык,Langue
247,formsText.placeholderLanguage,Выберите язык (placeholder),Choisissez la langue
248,formsText.labelTime,Удобное время для звонка,L'heure qui convient
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Entrez le temps d'appeler
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,Code d'autorisation *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Code d'autorisation en deux étapes
252,formsText.labelPromo,Введите промокод,Code promotionnel
253,formsText.placeholderPromo,Введите промокод (placeholder),Entrez code promotionnel
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - Champs obligatoires
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Seuls les lettres, chiffres et symboles latins sont autorisés pour le mot de passe. Le mot de passe doit contenir au moins une lettre majuscule, une lettre minuscule et un chiffre."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Je suis d'accord pour le traitement des données personnelles
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения,Merci d'envoyer un message
258,formsText.textSuccess,Спасибо за отправку сообщения текст,Nous vous contacterons sous peu
259,formsText.titleError,Ошибка отправки сообщения,Erreur d'envoi
260,formsText.textError,Ошибка отправки сообщения текст,Essayer plus tard
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Mot de passe oublié?
262,formsText.allreadyText,Уже есть учетная запись,Vous avez déjà un compte
9. Навигация,,,
263,navText.index,Главная,Principale
264,navText.markets,Рынки,Marchés
265,navText.about,О компании,Propos de société
266,navText.contacts,Контакты,Contacts
267,navText.forex,Валюты,Devise
268,navText.metals,Металлы,Métaux
269,navText.stocks,Акции,Réserves
270,navText.commodities,Товары,Produits
271,navText.indices,Индексы,Indices
272,navText.crypto,Криптовалюты,Crypto-monnaie
273,navText.trading,Торговые условия,Conditions de marché
274,navText.licenses,Аккредитация и лицензии,Accréditations et licences
275,formsText.checkboxAgreement,Пользовательское соглашение,Conditions d'utilisation
276,formsText.checkboxPolicy,Политика возврата средств,Politique de remboursement
293,curLang,Текущий язык,Fr
10. Кнопки,,,
277,buttonText.login,Войти,S'identifier
278,buttonText.btnReg,Зарегистрироваться,S'inscrire
279,buttonText.enterFormButton,Войти в кабинет,Connectez-vous pour compte
280,buttonText.btnSend,Отправить,Envoyer
281,buttonText.btnStartTrade,Начать торговать,Commerce démarrer
282,buttonText.btnOpenAcc,Открыть счет,Ouvrir un compte
283,buttonText.btnCallback,Запросить звонок,Demander un appel
284,buttonText.btnLearMore,Узнать больше,Apprendre plus
285,buttonText.btn404,Вернуться на главную,Revenez à la page principale
286,buttonText.btnSupport,Техническая поддержка,Soutien technique
287,buttonText.btnPartner,Стать партнером,Devenir un partenaire
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24/7, support utilisateur personnalisé"
289,contactsHeaderText.text,Подзаголовок,Demander un appel et nous communiquerons avec vous sous peu.
290,contactsListText.contact2,Наша почта,Notre e-mail
291,contactsListText.contact3,Месторасположение,Emplacement
292,contactsListText.contact1,Международный номер,Numéro international
12. Тайтлы,,,
293,titles.index,index,Company Name - Obtenez l'indépendance financière
294,titles.notFound,404,404 - Company Name - Obtenez l'indépendance financière
295,titles.licenses,licenses,Accréditation et licences - Company Name - Obtenez l'indépendance financière
296,titles.reminder,reminder,Récupération de mot de passe - Company Name - Obtenez l'indépendance financière
297,titles.register,register,Enregistrement - Company Name - Obtenez l'indépendance financière
298,titles.login,login,Entrée - Company Name - Obtenez l'indépendance financière
299,titles.about,about,À propos de la société - Company Name -gagnez simplement!
300,titles.contacts,contacts,Contacts - Company Name - Assistance personnelle aux utilisateurs 24/7
301,titles.markets,markets,Plus de 200 instruments financiers pour le trading de n'importe où dans le monde
302,titles.commodities,commodities,Des produits - Commerce des matières premières avec Company Name
303,titles.crypto,crypto,Crypto-monnaies - Négocier des CFD sur la crypto-monnaie ensemble Company Name
304,titles.forex,forex,Devises - le marché le plus stable et le plus prometteur pour l'investissement
305,titles.indices,indices,Indices - Devenez un Pro dans le trading de CFD sur indices
306,titles.metals,metals,Les métaux - Négociation rentable de CFD-contrats de métaux
307,titles.stocks,stocks,Stocks - Cotations boursières en ligne avec Company Name
308,titles.trading,trading,Conditions commerciales - Comptes de trading Company Name
