id,constant,position,translate
206,licensesHeaderText.text,Подзаголовок к заголовку,"Die Tätigkeit der Maklerfirma wird von mehreren unabhängigen Organisationen und Kommissionen streng reguliert. Und Transaktionen werden mit den Quotierungen der führenden Liquiditätsaggregatoren ausgeführt. Um mehr über die Partner zu erfahren, die für Transparenz und Sicherheit der Transaktionen sorgen, besuchen Sie bitte diese Seite."
5.2. Информация о регуляторах и банках,,,
207,licensesListText.license1.title,Заголовок №1,MiFID
208,licensesListText.license1.text,Описание №1,"MiFID ist eine unabhängige europäische Richtlinie, die die Finanzmarktteilnehmer in Europa und anderen Regionen reguliert."
209,licensesListText.license2.title,Заголовок №2,Bank of America
210,licensesListText.license2.text,Описание №2,"Das amerikanische Finanzkonglomerat, das als Liquiditätsaggregator und Finanzzentrum für die Abwicklung des Zahlungsverkehrs globaler Marktteilnehmer fungiert."
211,licensesListText.license3.title,Заголовок №3,JPMorgan Chase & Co
212,licensesListText.license3.text,Описание №3,"Eine internationale Bank, die als einheitliches Finanzzentrum für die Abwicklung von Zahlungen und die Regulierung von Transaktionen auf den globalen Märkten fungiert."
213,licensesListText.license4.title,Заголовок №4,CySEC
214,licensesListText.license4.text,Описание №4,"Zyperns unabhängige Regulierungsbehörde, die die Erfüllung der Verpflichtungen der Maklerfirmen überwacht, die eine Lizenz von dieser Kommission erhalten haben."
215,licensesListText.license5.title,Заголовок №5,IFSC
216,licensesListText.license5.text,Описание №5,"Die nationale Finanzaufsichtsbehörde von Belize hatte das Ziel, die Aktivitäten von Makler- und Investmentgesellschaften auf dem Territorium von Belize zu kontrollieren."
217,licensesListText.license6.title,Заголовок №6,ASIC
218,licensesListText.license6.text,Описание №6,"Australische Finanzaufsichtsbehörde, die die Regulierung und Überwachung von Finanzunternehmen innerhalb und außerhalb des Landes sicherstellt."
219,licensesListText.license7.title,Заголовок №7,FSA
220,licensesListText.license7.text,Описание №7,Nichtstaatliche Finanzaufsichtsbehörde von St. Vincent und den Grenadinen.
221,licensesListText.license8.title,Заголовок №8,HSBC-Beteiligungen
222,licensesListText.license8.text,Описание №8,"Eines der größten Finanzzentren der Welt, das mit vielen der weltweit tätigen Investment- und Maklerunternehmen zusammenarbeitet."
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Fehler 404
224,headerText404.text,Подзаголовок,Bitte versuchen Sie es erneut oder kontaktieren Sie Unterstützung.
225,headerText404.textMainPage,Вернуться на главную страницу,Zurück zur Hauptseite
226,headerText404.textSupport,Служба технической поддержки,Technischer Kundendienst
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Ihr Personal Area
229,formsText.titleCallback,Оставить заявку,Reichen Sie Ihre Bewerbung ein
230,formsText.titleTwoauth,Двухэтапная авторизация,Zwei-Faktor-Authentifizierung
231,buttonText.signup,Регистрация,Anmeldung
232,fotmsText.titleReminder,Восстановление пароля,Passwort zurücksetzen
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Name *
234,formsText.placeholderName,Введите ваше имя (placeholder),Dein Namen
235,formsText.labelLastName,Введите вашу фамилию,Nachname *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Dein Namen
237,formsText.labelMail,Введите ваш E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Dein E-Mail
239,formsText.labelPassword,Введите пароль,Passwort *
240,formsText.placeholderPassword,Введите пароль (placeholder),Passwort eingeben
241,formsText.labelConfirmPassword,Подтвердите пароль,Passwort bestätigen *
242,formsText.labelPhone,Поле для ввода номера телефона,Telefonnummer *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Dein Telefonnummer
244,formsText.labelCountry,Выберите страну,Land *
245,formsText.placeholderCountry,Выберите страну (placeholder),Wählen Sie das Land
246,formsText.labelLanguage,Выберите язык,Sprache wählen
247,formsText.placeholderLanguage,Выберите язык (placeholder),Sprache wählen
248,formsText.labelTime,Удобное время для звонка,Bequeme Zeit
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Beste Zeit zum Anrufen
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,2SV-Code *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Geben 2SV-Code
252,formsText.labelPromo,Введите промокод,Gutscheincode
253,formsText.placeholderPromo,Введите промокод (placeholder),Geben Gutscheincode
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - Benötigte Felder
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Für das Passwort sind nur lateinische Buchstaben, Zahlen und Symbole zulässig. Das Passwort muss mindestens einen Großbuchstaben, einen Kleinbuchstaben und eine Zahl enthalten."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Ich stimme der Verarbeitung personenbezogener Daten
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения,Vielen Dank für das Senden einer Nachricht
258,formsText.textSuccess,Спасибо за отправку сообщения текст,Wir werden Sie in Kürze kontaktieren
259,formsText.titleError,Ошибка отправки сообщения,Fehler beim Senden der Nachricht
260,formsText.textError,Ошибка отправки сообщения текст,Versuche es später
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Haben Sie Ihr Passwort vergessen?
262,formsText.allreadyText,Уже есть учетная запись,Sie haben bereits ein Konto
9. Навигация,,,
263,navText.index,Главная,Main
264,navText.markets,Рынки,Märkte
265,navText.about,О компании,Über das Unternehmen
266,navText.contacts,Контакты,Impressum
267,navText.forex,Валюты,Währung
268,navText.metals,Металлы,Metalle
269,navText.stocks,Акции,Bestände
270,navText.commodities,Товары,Commodities
271,navText.indices,Индексы,Indizes
272,navText.crypto,Криптовалюты,Kryptowährung
273,navText.trading,Торговые условия,Handelsbedingungen
274,navText.licenses,Аккредитация и лицензии,Akkreditierungen und Lizenzen
275,formsText.checkboxAgreement,Пользовательское соглашение,Nutzungsbedingungen
276,formsText.checkboxPolicy,Политика возврата средств,Rückgaberecht
293,curLang,Текущий язык,De
10. Кнопки,,,
277,buttonText.login,Войти,Einloggen
278,buttonText.btnReg,Зарегистрироваться,Anmelden
279,buttonText.enterFormButton,Войти в кабинет,Login Konto
280,buttonText.btnSend,Отправить,Senden
281,buttonText.btnStartTrade,Начать торговать,Beginnen Händel
282,buttonText.btnOpenAcc,Открыть счет,Ein Konto eröffnen
283,buttonText.btnCallback,Запросить звонок,Fordern Sie einen Anruf
284,buttonText.btnLearMore,Узнать больше,Lernen Mehr
285,buttonText.btn404,Вернуться на главную,Zurück zur Startseite
286,buttonText.btnSupport,Техническая поддержка,Technischer Support
287,buttonText.btnPartner,Стать партнером,Ein Partner werden
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24/7, personalisierte Benutzerunterstützung"
289,contactsHeaderText.text,Подзаголовок,Lassen Sie sich an und wir werden Sie umgehend kontaktieren.
290,contactsListText.contact2,Наша почта,Unsere E-Mail
291,contactsListText.contact3,Месторасположение,Ort
292,contactsListText.contact1,Международный номер,Internationale Nummer
12. Тайтлы,,,
293,titles.index,index,Company Name - Erhalten Sie finanzielle Unabhängigkeit
294,titles.notFound,404,404 - Company Name - Erhalten Sie finanzielle Unabhängigkeit
295,titles.licenses,licenses,Akkreditierung und Lizenzen - Company Name - Erhalten Sie finanzielle Unabhängigkeit
296,titles.reminder,reminder,Passwort Wiederherstellung - Company Name - Erhalten Sie finanzielle Unabhängigkeit
297,titles.register,register,Check-In - Company Name - Erhalten Sie finanzielle Unabhängigkeit
298,titles.login,login,Eingang - Company Name - Erhalten Sie finanzielle Unabhängigkeit
299,titles.about,about,Über das Unternehmen - Company Name – verdienen Sie einfach!
300,titles.contacts,contacts,Kontakte - Company Name - Persönliche Benutzerunterstützung rund um die Uhr
301,titles.markets,markets,Über 200 Finanzinstrumente für den Handel von überall auf der Welt
302,titles.commodities,commodities,Produkte - Handel mit Rohstoffen mit Company Name
303,titles.crypto,crypto,Kryptowährungen - Handeln Sie zusammen mit Company Name
304,titles.forex,forex,Währungen – der nachhaltigste und vielversprechendste Markt für Investitionen
305,titles.indices,indices,Indizes - Werden Sie ein Profi im Handel mit CFDs auf Indizes
306,titles.metals,metals,Metalle - Profitabler Handel mit CFD-Kontrakten für Metalle
307,titles.stocks,stocks,Bestände - Aktienkurse Online mit Company Name
308,titles.trading,trading,Handelsbedingungen - Company Name Handelskonten
