id,constant,position,translate
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Tu apellido
237,formsText.labelMail,Введите ваш E-mail,Email *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Tu correo electrónico
239,formsText.labelPassword,Введите пароль,Contraseña *
240,formsText.placeholderPassword,Введите пароль (placeholder),Introducir contraseña
241,formsText.labelConfirmPassword,Подтвердите пароль,Confirmar contraseña *
242,formsText.labelPhone,Поле для ввода номера телефона,Telefono *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Tu teléfono
244,formsText.labelCountry,Выберите страну,Un país
245,formsText.placeholderCountry,Выберите страну (placeholder),Elija el país
246,formsText.labelLanguage,Выберите язык,Lengua
247,formsText.placeholderLanguage,Выберите язык (placeholder),Elige lengua
248,formsText.labelTime,Удобное время для звонка,Tiempo conveniente
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Mejor hora para llamar
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,Código de Autorización *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Ingrese código 2SV
252,formsText.labelPromo,Введите промокод,Promocional
253,formsText.placeholderPromo,Введите промокод (placeholder),Código promocional
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - Campos requeridos
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Solo se permiten letras, números y símbolos latinos para la contraseña. La contraseña debe contener al menos una letra mayúscula, una letra minúscula y un número."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Estoy de acuerdo con el tratamiento de datos personales
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения,Gracias por el envío de un mensaje
258,formsText.textSuccess,Спасибо за отправку сообщения текст,Lo contactaremos a la brevedad
259,formsText.titleError,Ошибка отправки сообщения,El envío de mensajes de error
260,formsText.textError,Ошибка отправки сообщения текст,Intenta más tarde
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,¿Olvidaste tu contraseña?
262,formsText.allreadyText,Уже есть учетная запись,Ya tienes una cuenta
9. Навигация,,,
263,navText.index,Главная,Principal
264,navText.markets,Рынки,Mercados
265,navText.about,О компании,Acerca compañía
266,navText.contacts,Контакты,Contactos
267,navText.forex,Валюты,Moneda
268,navText.metals,Металлы,Rieles
269,navText.stocks,Акции,Cepo
270,navText.commodities,Товары,Materias Primas
271,navText.indices,Индексы,Índices
272,navText.crypto,Криптовалюты,Criptomoneda
273,navText.trading,Торговые условия,Condiciones comerciales
274,navText.licenses,Аккредитация и лицензии,Acreditaciones y Licencias
275,formsText.checkboxAgreement,Пользовательское соглашение,Términos de Uso
276,formsText.checkboxPolicy,Политика возврата средств,Politica de reembolso
293,curLang,Текущий язык,Es
10. Кнопки,,,
277,buttonText.login,Войти,Iniciar sesión
278,buttonText.btnReg,Зарегистрироваться,Regístrate
279,buttonText.enterFormButton,Войти в кабинет,Entrar en su cuenta
280,buttonText.btnSend,Отправить,Mandar
281,buttonText.btnStartTrade,Начать торговать,Comienza a negociar
282,buttonText.btnOpenAcc,Открыть счет,Abrir una cuenta
283,buttonText.btnCallback,Запросить звонок,Solicitar una llamada
284,buttonText.btnLearMore,Узнать больше,Aprender más
285,buttonText.btn404,Вернуться на главную,Regresa a la página principal
286,buttonText.btnSupport,Техническая поддержка,Soporte técnico
287,buttonText.btnPartner,Стать партнером,Convertirse en un compañero
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24/7, soporte de usuario personalizada"
289,contactsHeaderText.text,Подзаголовок,Solicitar una llamada y nos pondremos en contacto con usted en breve.
290,contactsListText.contact2,Наша почта,Nuestro e-mail
291,contactsListText.contact3,Месторасположение,Ubicación
292,contactsListText.contact1,Международный номер,Número internacional
12. Тайтлы,,,
293,titles.index,index,Company Name - Obtenga independencia financiera
294,titles.notFound,404,404 - Company Name - Obtenga independencia financiera
295,titles.licenses,licenses,Acreditación y licencias - Company Name - Obtenga independencia financiera
296,titles.reminder,reminder,Recuperación de contraseña - Company Name - Obtenga independencia financiera
297,titles.register,register,Registrarse - Company Name - Obtenga independencia financiera
298,titles.login,login,Entrada - Company Name - Obtenga independencia financiera
299,titles.about,about,Acerca de la compañía - Company Name – gana simplemente!
300,titles.contacts,contacts,Contactos - Company Name - 24/7 Soporte personal de usuario 24/7
301,titles.markets,markets,Más de 200 instrumentos financieros para el comercio desde cualquier lugar del mundo
302,titles.commodities,commodities,Productos - Comercio de materias primas con Company Name
303,titles.crypto,crypto,Criptomonedas - Negocie CFD en criptomoneda juntos Company Name
304,titles.forex,forex,Monedas - es el mercado más estable y prometedor para invertir
305,titles.indices,indices,Índices - Conviértete en un profesional en el comercio de CFD sobre índices
306,titles.metals,metals,Rieles - Negociación rentable de CFD-contratos de metales
307,titles.stocks,stocks,Cepo - Cotizaciones de acciones en línea con Company Name
308,titles.trading,trading,Condiciones comerciales - Cuentas comerciales Company Name
